,gene_symbol,entrenz_id
19331,SPACA3,124912
19332,LRIF1,55791
19333,KRTAP19-6,337973
19334,WNT16,51384
19335,BEGAIN,57596
19336,HCFC1R1,54985
19337,AMZ1,155185
19338,ZMPSTE24,10269
19339,NDUFAF2,91942
19340,ZNF572,137209
19341,NANOGP8,388112
19342,LINC01467,101928559
19343,FMO4,2329
19344,PLEKHA2,59339
19345,PDE7A,5150
19346,PRAMEF19,645414
19347,LINC01924,284294
19348,MIR6850,102465978
19349,TMEM9B,56674
19350,LVRN,206338
19351,IQSEC1,9922
19352,AC099684.1,105371485
19353,WASHC4,23325
19354,GCSAML-AS1,148824
19355,ARL6IP6,151188
19356,RPRM,56475
19357,GTF3C2-AS1,100505624
19358,CYP2W1,54905
19359,DUSP8,1850
19360,LINC02260,339978
19361,WNK1,65125
19362,MIR761,100313892
19363,C3AR1,719
19364,MIR449A,554213
19365,TAZ,6901
19366,MIR4698,100616486
19367,EYA4,2070
19368,ZNF418,147686
19369,NEU3,10825
19370,LARS1,51520
19371,GPR63,81491
19372,P2RY12,64805
19373,BTLA,151888
19374,C4orf36,132989
19375,ACER1,125981
19376,TBC1D22A,25771
19377,CFAP99,402160
19378,AC092329.3,440519
19379,LRRC27,80313
19380,UGT2B10,7365
19381,CXCR3,2833
19382,AQP4,361
19383,FGF13,2258
19384,MYOM2,9172
19385,ANKRD62,342850
19386,TMEM268,203197
19387,DSC1,1823
19388,LINC01143,104355141
19389,BLVRB,645
19390,ALPK3,57538
19391,HHIP,64399
19392,COL1A1,1277
19393,P2RX3,5024
19394,FMO6P,388714
19395,CAD,790
19396,CCDC9,26093
19397,LINC00642,400238
19398,LINC01589,100506737
19399,CZIB,54987
19400,RAB24,53917
19401,TAF10,6881
19402,ANKRD50,57182
19403,DSCR9,257203
19404,OR2AT4,341152
19405,FOXD4,2298
19406,SCTR-AS1,107105282
19407,MIR4738,100616282
19408,QARS1,5859
19409,TMEM252,169693
19410,SLC39A13,91252
19411,GOLGA8K,653125
19412,AL136171.2,105373170
19413,CLDN24,100132463
19414,OR13F1,138805
19415,MINAR1,23251
19416,MTX3,345778
19417,PLCB1-IT1,100874337
19418,MIR20B,574032
19419,PIP4K2C,79837
19420,CDO1,1036
19421,LINC01146,283587
19422,MLLT3,4300
19423,RABL2B,11158
19424,LINC00560,100861553
19425,ATP2B3,492
19426,TEKT2,27285
19427,CRELD1,78987
19428,TMEM240,339453
19429,SLC16A11,162515
19430,XXYLT1,152002
19431,MSC,9242
19432,SPDYE11,100996746
19433,RPS9,6203
19434,LINC02751,105376569
19435,TAF4B,6875
19436,PCDHB11,56125
19437,ELOA3,162699
19438,CAND2,23066
19439,CC2D1B,200014
19440,NDOR1,27158
19441,MYMK,389827
19442,LILRA6,79168
19443,CAMTA2,23125
19444,AL591368.1,101927502
19445,RDM1P5,100131347
19446,PHACTR1,221692
19447,SET,6418
19448,NUDT5,11164
19449,FOXP4-AS1,101060264
19450,MIR7703,102465801
19451,KDM2A,22992
19452,FAM210B,116151
19453,ZNF839,55778
19454,MAJIN,283129
19455,PSMC6,5706
19456,EGR1,1958
19457,OR8B3,390271
19458,CD27-AS1,678655
19459,POGK,57645
19460,BEST1,7439
19461,CCR1,1230
19462,PLA2G5,5322
19463,KCTD15,79047
19464,ITM2A,9452
19465,BAX,581
19466,LINC01091,285419
19467,SNORD32B,692092
19468,BTG4,54766
19469,TTLL6,284076
19470,OPCML,4978
19471,UQCRC2,7385
19472,MIR3663,100500893
19473,XXYLT1-AS2,101410543
19474,CYP3A5,1577
19475,ENTPD4,9583
19476,STX1A,6804
19477,ZNF205,7755
19478,AC132008.2,220729
19479,ITK,3702
19480,ST6GAL1,6480
19481,MIR488,574441
19482,H3Y2,340096
19483,PHEX,5251
19484,MTO1,25821
19485,TM4SF20,79853
19486,VPS4A,27183
19487,LEPROT,54741
19488,GPR132,29933
19489,MIR6862-2,102465907
19490,TRIM56,81844
19491,MIR6745,102466726
19492,CNST,163882
19493,TFRC,7037
19494,SMCO2,341346
19495,RGS8,85397
19496,POU6F1,5463
19497,MIR224,407009
19498,LRRC1,55227
19499,NR3C1,2908
19500,AL359878.1,107984285
19501,SNORA1,677792
19502,PLPPR5,163404
19503,ABCG4,64137
19504,NUPR1,26471
19505,CXCL6,6372
19506,POGLUT2,79070
19507,MIR3143,100422934
19508,AQP12A,375318
19509,ZBTB9,221504
19510,CLBA1,122616
19511,GABRG1,2565
19512,AC061992.2,101928674
19513,ATOH8,84913
19514,WWC3,55841
19515,HMGB2,3148
19516,VWA2,340706
19517,PLEKHG6,55200
19518,KRTAP13-1,140258
19519,SLC9A6,10479
19520,AC008966.1,257396
19521,CENPM,79019
19522,TBX18-AS1,102724201
19523,CAMK2G,818
19524,AC055839.2,728392
19525,DAZ2,57055
19526,IDI1,3422
19527,STARD9,57519
19528,SLC16A13,201232
19529,SLCO1C1,53919
19530,EFNB3,1949
19531,ELAC1,55520
19532,PNLDC1,154197
19533,MGAT4A,11320
19534,AC084864.2,105375501
19535,RNA5S17,100169768
19536,PRDX4,10549
19537,MED10,84246
19538,GNE,10020
19539,ACTL7B,10880
19540,KRT31,3881
19541,KATNIP,23247
19542,SNF8,11267
19543,KLK13,26085
19544,SNORA78,677844
19545,SATB2-AS1,150538
19546,ZNF273,10793
19547,MIR4711,100616409
19548,OR4K14,122740
19549,ERF,2077
19550,MORC3,23515
19551,GJA4,2701
19552,PIK3R2,5296
19553,MIR4776-2,100616472
19554,FUNDC2,65991
19555,LINC02780,105376673
19556,AL138830.1,105377959
19557,LINC02514,105377602
19558,GLRA1,2741
19559,DNMT1,1786
19560,PSMB10,5699
19561,SNHG11,128439
19562,ZNF829,374899
19563,SNORA25,684959
19564,FOXO6,100132074
19565,TMEM44,93109
19566,OR2AE1,81392
19567,EGLN1,54583
19568,DDX41,51428
19569,DENND2A,27147
19570,GNL1,2794
19571,PKP1,5317
19572,CDC37,11140
19573,AC025171.1,648987
19574,RAP2A,5911
19575,SCARNA4,677771
19576,MIR4435-1,100616499
19577,DBNDD2,55861
19578,MIR4444-2,100846999
19579,TTI1,9675
19580,RNASEL,6041
19581,CD2BP2,10421
19582,DDX28,55794
19583,CAMK2A,815
19584,AL031726.1,101928596
19585,MIR378C,100422867
19586,H4C14,8370
19587,AC104051.2,286178
19588,CDPF1,150383
19589,CA12,771
19590,RTP3,83597
19591,CPLANE1,65250
19592,AC037441.1,101929237
19593,MYO18B,84700
19594,USP44,84101
19595,USP12,219333
19596,BRI3BP,140707
19597,RAB8A,4218
19598,ALG14,199857
19599,DNTT,1791
19600,TNFRSF25,8718
19601,AKR1C1,1645
19602,EFS,10278
19603,LINC02032,100507461
19604,MIR508,574513
19605,ZNF234,10780
19606,TRPC5OS,100329135
19607,MIR5003,100847029
19608,AC087392.1,101927727
19609,CD4,920
19610,GNL2,29889
19611,AC007920.2,101929130
19612,PRR19,284338
19613,OR2J1,442185
19614,MIR4773-2,100616418
19615,GPR75,10936
19616,LINC01028,101928141
19617,GOLGA7B,401647
19618,ACOXL,55289
19619,SFTPA2,729238
19620,TMEM61,199964
19621,PLEKHM1,9842
19622,ANKRD44-AS1,101927596
19623,CMYA5,202333
19624,SNAPIN,23557
19625,CYP26A1,1592
19626,CTU1,90353
19627,KIFC2,90990
19628,OPTN,10133
19629,EGFR-AS1,100507500
19630,AC019257.1,101928058
19631,BSND,7809
19632,EXOSC3,51010
19633,CPT1A,1374
19634,ACOT9,23597
19635,SUOX,6821
19636,OSBPL11,114885
19637,SKOR2,652991
19638,NFS1,9054
19639,AC007036.5,105375216
19640,BCAM,4059
19641,HMGCL,3155
19642,SNORA52,619565
19643,FZR1,51343
19644,SNX6,58533
19645,ARMH2,101928603
19646,MYCL,4610
19647,GORASP1,64689
19648,NT5C2,22978
19649,MIR1271,100302203
19650,MIR4434,100616419
19651,LINC02263,105377390
19652,GMCL1,64395
19653,TMEM127,55654
19654,PF4,5196
19655,MIR658,724028
19656,MIR770,768222
19657,OR2J3,442186
19658,ZNF283,284349
19659,ADSS1,122622
19660,NUDT19,390916
19661,BEND3,57673
19662,MIR1976,100302190
19663,KIAA1143,57456
19664,COPG1,22820
19665,PYCARD,29108
19666,DUSP22,56940
19667,FAM161A,84140
19668,HPSE2,60495
19669,MIR4667,100616214
19670,RNASEH1,246243
19671,LNCNEF,101929685
19672,HCRTR2,3062
19673,INCENP,3619
19674,TMED11P,100379220
19675,MAU2,23383
19676,PYDC1,260434
19677,PLXNB2,23654
19678,PWRN1,791114
19679,MIR4689,100616421
19680,LAMP2,3920
19681,PNLIPRP2,5408
19682,CTAGE1,64693
19683,CARTPT,9607
19684,TMEM267,64417
19685,GSN,2934
19686,CHRND,1144
19687,CHMP4B,128866
19688,MAP3K4,4216
19689,ZNF888,388559
19690,SCARNA22,677770
19691,FGF2,2247
19692,KIAA1522,57648
19693,PJA1,64219
19694,C1QTNF6,114904
19695,SNTA1,6640
19696,RPS20,6224
19697,AL606970.3,101929420
19698,MCF2,4168
19699,C12orf54,121273
19700,CEACAM5,1048
19701,CCSAP,126731
19702,ARMCX6,54470
19703,LINC01555,439927
19704,TACR3,6870
19705,LATS2,26524
19706,GALNT5,11227
19707,FAM151A,338094
19708,ZNF14,7561
19709,RNASE3,6037
19710,BFSP1,631
19711,PKP4-AS1,100129029
19712,FAM133A,286499
19713,MIR8073,102465872
19714,MIR550B1,100500883
19715,GAS7,8522
19716,LYPD1,116372
19717,OR2H2,7932
19718,STRAP,11171
19719,SPTBN1,6711
19720,LINC01904,388456
19721,KCNC1,3746
19722,MIR4740,100616294
19723,SNHG17,388796
19724,POLG,5428
19725,AC244502.1,105370401
19726,PNMA1,9240
19727,ADORA2A-AS1,646023
19728,LINC02186,101927348
19729,DNAAF4-CCPG1,100533483
19730,EIF1AX,1964
19731,PPME1,51400
19732,LINC01162,104355138
19733,MIR370,442915
19734,GBP5,115362
19735,AMY1C,278
19736,NFIB,4781
19737,PROX1,5629
19738,ZNF845,91664
19739,AP003119.2,101928837
19740,ETV5,2119
19741,PFN4,375189
19742,LAMTOR4,389541
19743,FILIP1L,11259
19744,PDHX,8050
19745,MIR4259,100422852
19746,VPS41,27072
19747,DSG1-AS1,101927718
19748,PHLPP1,23239
19749,FAT2,2196
19750,LINC02647,101929646
19751,ABCC13,150000
19752,NEXMIF,340533
19753,PSIP1,11168
19754,MSH3,4437
19755,LOXL2,4017
19756,FLG-AS1,339400
19757,RBBP8NL,140893
19758,SNORA36C,100124535
19759,MECR,51102
19760,RHOJ,57381
19761,KDM4C,23081
19762,AC141586.1,652276
19763,EVX2,344191
19764,AP001830.2,102723838
19765,SLC43A2,124935
19766,PARP11,57097
19767,PCDHB12,56124
19768,PPIP5K1,9677
19769,MIR1827,100302217
19770,RAB1B,81876
19771,AC074387.1,105373553
19772,TAPBP,6892
19773,HMCN1,83872
19774,FXN,2395
19775,SNORD114-9,767585
19776,AC021074.3,100507389
19777,PHF19,26147
19778,AMOTL2,51421
19779,NCOA2,10499
19780,TMEM214,54867
19781,SPANXB1,728695
19782,FAM186B,84070
19783,SIGLECL1,284369
19784,KHDC3L,154288
19785,C17orf64,124773
19786,BLACE,338436
19787,UBE2D3-AS1,105377348
19788,INCA1,388324
19789,KRTAP5-4,387267
19790,RAB27A,5873
19791,MIR3646,100500813
19792,RELA-DT,105369347
19793,SNORD114-14,767592
19794,ZKSCAN4,387032
19795,AC004941.1,101928733
19796,PTENP1-AS,101243555
19797,HSPB9,94086
19798,GPX4,2879
19799,LARP7,51574
19800,TRANK1,9881
19801,ZNF710,374655
19802,NAA38,84316
19803,MIR646,693231
19804,LRRTM1,347730
19805,ELOA3C,107983955
19806,CASC17,101928165
19807,LINC00616,641365
19808,POLR2G,5436
19809,PSMB5,5693
19810,SPINDOC,144097
19811,HPN-AS1,100128675
19812,ATP2B2,491
19813,PWP1,11137
19814,RETREG1,54463
19815,SRSF10,10772
19816,EBF3,253738
19817,OXER1,165140
19818,MRPL35,51318
19819,TAFA2,338811
19820,LINC02331,105370503
19821,MIR6751,102465449
19822,FGF4,2249
19823,CCDC14,64770
19824,CYP2E1,1571
19825,AC009078.2,100506281
19826,MBL2,4153
19827,IFNK,56832
19828,MIR548AP,100847084
19829,PREPL,9581
19830,GSDMC,56169
19831,SAMSN1,64092
19832,MTTP,4547
19833,P2RX1,5023
19834,RNF141,50862
19835,GAS6-DT,100506394
19836,TMCO6,55374
19837,SMOC2,64094
19838,MIR514A1,574516
19839,MIR4513,100616183
19840,ACP4,93650
19841,PKHD1L1,93035
19842,OR1J1,347168
19843,PHOSPHO1,162466
19844,ATP1A1,476
19845,CCT8L2,150160
19846,MIR3942,100500904
19847,CBLN3,643866
19848,CAMK1G,57172
19849,SIRT7,51547
19850,ARC,23237
19851,ZNF317,57693
19852,ECHDC1,55862
19853,GSG1,83445
19854,TMEM54,113452
19855,LINC02882,100507377
19856,FCER1G,2207
19857,OR2AG2,338755
19858,OR56B4,196335
19859,ZBED4,9889
19860,RPA2,6118
19861,TTPA,7274
19862,CCDC60,160777
19863,PVALB,5816
19864,EPB41L3,23136
19865,CCNL1,57018
19866,HSPBP1,23640
19867,SPATA2L,124044
19868,LINC02822,102724834
19869,KANSL2,54934
19870,TOP2A,7153
19871,LINC01922,101927606
19872,TRAPPC8,22878
19873,RABL2A,11159
19874,MIR124-3,406909
19875,LINC02104,101926940
19876,HNRNPA1P30,101930748
19877,MIR4321,100423031
19878,COMMD1,150684
19879,OR52B4,143496
19880,RPIA,22934
19881,FCN2,2220
19882,UBA1,7317
19883,RGSL1,353299
19884,AGBL3,340351
19885,SEPTIN7,989
19886,NAGA,4668
19887,BZW2,28969
19888,FRMD1,79981
19889,FER1L6-AS1,439941
19890,MIR3671,100500854
19891,CPT2,1376
19892,LHX6,26468
19893,RCOR3,55758
19894,MIR153-1,406944
19895,TEX101,83639
19896,FBXO27,126433
19897,LNX2,222484
19898,YPEL3,83719
19899,PLAAT4,5920
19900,DCAF4L1,285429
19901,RRBP1,6238
19902,SERTAD1,29950
19903,ABCB7,22
19904,HORMAD2,150280
19905,ZNF366,167465
19906,LINC02116,101929034
19907,PRKAR2B,5577
19908,LINC01982,105371830
19909,HBP1,26959
19910,TAMM41,132001
19911,TRIM43,129868
19912,GPR149,344758
19913,NPEPPS,9520
19914,SORCS1,114815
19915,RMST,196475
19916,TERT,7015
19917,VCX3B,425054
19918,TTR,7276
19919,LINC01541,100505776
19920,LINC02451,105369738
19921,ZNF821,55565
19922,GPR155,151556
19923,LINC00607,646324
19924,RPL30,6156
19925,AC016687.3,101928622
19926,MUC20,200958
19927,VGLL4,9686
19928,POU4F1,5457
19929,MIR6736,102466191
19930,USP11,8237
19931,SNAPC3,6619
19932,ATP5F1A,498
19933,CASP14,23581
19934,FCHSD2,9873
19935,INTS8,55656
19936,CYREN,78996
19937,PPP2R2C,5522
19938,SMARCAL1,50485
19939,SPHKAP,80309
19940,STUB1,10273
19941,GRIN2B,2904
19942,FOLR2,2350
19943,RBM17,84991
19944,LINC01843,101927934
19945,CENPN,55839
19946,TREH,11181
19947,SRXN1,140809
19948,AC021491.2,105371824
19949,C14orf28,122525
19950,H2BE1,114483833
19951,TRPM7,54822
19952,POFUT2,23275
19953,NELL1,4745
19954,LNCAROD,101928687
19955,EMP2,2013
19956,MIR3683,100500886
19957,MTAP,4507
19958,RASA3,22821
19959,RNU2-1,6066
19960,PIP4P2,55529
19961,PGP,283871
19962,NOTCH4,4855
19963,KRTAP19-3,337970
19964,C3orf70,285382
19965,C7orf66,154907
19966,MYADM,91663
19967,AL356020.1,101927620
19968,AC246817.2,101927815
19969,FAM41C,284593
19970,SERPINB11,89778
19971,CDK5RAP1,51654
19972,KIF14,9928
19973,TLCD5,219902
19974,TET1,80312
19975,TNFRSF10B,8795
19976,PAXIP1-AS1,202781
19977,ZNF420,147923
19978,MIR30B,407030
19979,MEPCE,56257
19980,ERMARD,55780
19981,FRG2B,441581
19982,SRP9,6726
19983,RBMY1A1,5940
19984,C11orf21,29125
19985,APOL6,80830
19986,GPATCH1,55094
19987,FAM83E,54854
19988,TRIM39-RPP21,202658
19989,ITIH4,3700
19990,AMPD1,270
19991,CCNE2,9134
19992,CDH19,28513
19993,MIR3135A,100422901
19994,TNRC18,84629
19995,RHOXF1P1,101928941
19996,TOX2,84969
19997,TTC6,319089
19998,LINC00871,100506412
19999,C19orf33,64073
20000,LSM1,27257
20001,SNX24,28966
20002,DAPK2,23604
20003,ENOPH1,58478
20004,NFATC2,4773
20005,DAZ4,57135
20006,LRRC45,201255
20007,C2CD4B,388125
20008,HPR,3250
20009,TBC1D23,55773
20010,ETS1-AS1,101929517
20011,GTSF1,121355
20012,CCDC122,160857
20013,EXTL1,2134
20014,RND2,8153
20015,RAB11FIP3,9727
20016,PATL1,219988
20017,CES3,23491
20018,KIAA0232,9778
20019,FLYWCH2,114984
20020,ZP2,7783
20021,ALDH5A1,7915
20022,FAM122C,159091
20023,CERK,64781
20024,PON2,5445
20025,NAA25,80018
20026,FCGR3B,2215
20027,AC026391.1,105378318
20028,FLNB,2317
20029,ZNF385A,25946
20030,ASH2L,9070
20031,CXCL17,284340
20032,CALHM1,255022
20033,C5orf51,285636
20034,COX6C,1345
20035,ANKRD52,283373
20036,GPC6-AS1,100873972
20037,AKAP8,10270
20038,LINC02202,101927740
20039,LMO7DN-IT1,104326189
20040,DKC1,1736
20041,TIGD5,84948
20042,GPR17,2840
20043,ZNF780A,284323
20044,KRTAP1-3,81850
20045,TMEM30A,55754
20046,LINC01669,102724354
20047,CYP4Z2P,163720
20048,MIR452,574412
20049,SLC36A2,153201
20050,CSKMT,751071
20051,PRSS54,221191
20052,NLE1,54475
20053,PCSK5,5125
20054,SH3PXD2B,285590
20055,PVR,5817
20056,SEC61G,23480
20057,POLR3K,51728
20058,LINC01838,100652911
20059,C6orf89,221477
20060,UBE2J2,118424
20061,LINC02776,105371620
20062,ACAP2,23527
20063,NPM1,4869
20064,SNORA49,677829
20065,HRAS,3265
20066,AIPL1,23746
20067,AC008429.1,100268168
20068,BEND2,139105
20069,FOXA2,3170
20070,SNRNP70,6625
20071,ATXN7L1,222255
20072,TAX1BP1,8887
20073,LRRK2,120892
20074,PEX26,55670
20075,SAV1,60485
20076,SCAMP3,10067
20077,BPIFC,254240
20078,KCNAB1-AS1,100874084
20079,LIPE,3991
20080,IRS2,8660
20081,MOS,4342
20082,IL15RA,3601
20083,AL162293.1,100287792
20084,TTTY4B,474149
20085,SHE,126669
20086,ALDH2,217
20087,TXNDC11,51061
20088,IFT52,51098
20089,ARL10,285598
20090,MIR486-1,619554
20091,MPST,4357
20092,NUDT10,170685
20093,WDR82,80335
20094,COL2A1,1280
20095,LINC01782,101927411
20096,FNDC11,79025
20097,ZNF417,147687
20098,FBXW5,54461
20099,MIR526B,574468
20100,CYTL1,54360
20101,MIR6738,102465442
20102,CALN1,83698
20103,LINC01524,101927700
20104,EGF,1950
20105,AL513487.1,101928359
20106,PSPC1,55269
20107,KDM2B,84678
20108,MIR4769,100616147
20109,CEP170,9859
20110,PPP2R2B,5521
20111,HMGB3,3149
20112,COX19,90639
20113,CD200R1L,344807
20114,MIR7978,102465859
20115,CLCN1,1180
20116,MIR4441,100616493
20117,HPS6,79803
20118,AAGAB,79719
20119,SNORD35A,26816
20120,MIR548AJ2,100616252
20121,MIR1178,100302274
20122,FOXA1,3169
20123,TRPV1,7442
20124,MIR6821,102465493
20125,CEBPB,1051
20126,DGKB,1607
20127,BTBD1,53339
20128,CLEC4G,339390
20129,RFESD,317671
20130,ACTR3BP6,440888
20131,AGTPBP1,23287
20132,HNRNPLL,92906
20133,TNFSF10,8743
20134,FANCC,2176
20135,MRC1,4360
20136,PRXL2A,84293
20137,HTR3A,3359
20138,CDH9,1007
20139,OR2B2,81697
20140,PCDH1,5097
20141,SAMD10,140700
20142,S1PR1,1901
20143,LINC01783,100132147
20144,EVPLL,645027
20145,PHLDA2,7262
20146,MIR4482,100616323
20147,PSMD9,5715
20148,MIR6735,102465440
20149,TTTY17B,474151
20150,RIN1,9610
20151,RGS12,6002
20152,POLL,27343
20153,LINC01639,105373054
20154,ZFP28,140612
20155,SPINT1,6692
20156,BEX2,84707
20157,UCP1,7350
20158,NECTIN1,5818
20159,RAPGEFL1,51195
20160,CALM1,801
20161,AL161636.1,101928009
20162,ZNF211,10520
20163,MAN2A2,4122
20164,EMILIN2,84034
20165,STEAP2,261729
20166,KRTAP12-1,353332
20167,SLC25A30,253512
20168,CSF1,1435
20169,SMTN,6525
20170,LINC00174,285908
20171,SFTA2,389376
20172,CCDC149,91050
20173,AC109927.1,105377448
20174,SPARCL1,8404
20175,LRR1,122769
20176,TOB1,10140
20177,HNF4G,3174
20178,CERS6-AS1,100861402
20179,MUC21,394263
20180,P2RY4,5030
20181,GPR137,56834
20182,ZRSR2,8233
20183,CCL11,6356
20184,HBQ1,3049
20185,DSCAM-IT1,100874326
20186,IQCC,55721
20187,MRAS,22808
20188,LINC01566,283914
20189,ARPC4,10093
20190,XPOT,11260
20191,CNGA3,1261
20192,AP2B1,163
20193,AC019193.4,112268472
20194,MIR516B1,574490
20195,MT1X,4501
20196,LINC01737,101927553
20197,TMEM230,29058
20198,IL24,11009
20199,RNU4-2,26834
20200,DRC1,92749
20201,MIR519E,574463
20202,KLHL17,339451
20203,SLAMF6,114836
20204,PURPL,643401
20205,AHCYL1,10768
20206,OPN1MW,2652
20207,JUN,3725
20208,ZNF436,80818
20209,ANKRD35,148741
20210,GAREM2,150946
20211,SNX1,6642
20212,LINC01740,101929565
20213,BBX,56987
20214,CFAP161,161502
20215,RALA,5898
20216,GYG1,2992
20217,MESP1,55897
20218,DEFB108B,245911
20219,MIR1286,100302118
20220,LINC00113,54088
20221,CCNJ,54619
20222,SAP30,8819
20223,PPWD1,23398
20224,MRPL52,122704
20225,PLCB3,5331
20226,ZC3HC1,51530
20227,RPS4X,6191
20228,TMEM266,123591
20229,ARHGEF10L,55160
20230,GZMH,2999
20231,SPEM2,201243
20232,SLC26A2,1836
20233,MIR663A,724033
20234,RBM39,9584
20235,PTPRT,11122
20236,SEC11A,23478
20237,DDX5,1655
20238,PLCB1,23236
20239,HLA-L,3139
20240,RPS6KL1,83694
20241,TAFA1,407738
20242,KLHDC9,126823
20243,CBFA2T3,863
20244,TNS2,23371
20245,DNAJC9-AS1,414245
20246,PUM2,23369
20247,PRB2,653247
20248,TMEM14EP,645843
20249,C16orf90,646174
20250,MFSD1,64747
20251,MIR31HG,554202
20252,FAM47E-STBD1,100631383
20253,LNCOC1,100288181
20254,TRIM40,135644
20255,RHOQ-AS1,100506142
20256,KRT19P2,160313
20257,WASH7P,653635
20258,SRI-AS1,102723885
20259,PRKAG1,5571
20260,TOM1,10043
20261,ZNF426,79088
20262,EMC1,23065
20263,MIR489,574442
20264,MIR3158-1,100422900
20265,ATE1-AS1,100130887
20266,LYSMD3,116068
20267,ZNF703,80139
20268,PNMA6A,84968
20269,FANCI,55215
20270,NDUFS7,374291
20271,HCAR2,338442
20272,DSCAML1,57453
20273,SERPINA5,5104
20274,RAP1A,5906
20275,C12orf42,374470
20276,TRIB1,10221
20277,UTP15,84135
20278,DHDH,27294
20279,GINS1,9837
20280,PPCDC,60490
20281,LINC00852,84657
20282,OR5AN1,390195
20283,TMEM132D,121256
20284,SPAG11A,653423
20285,VIL1,7429
20286,CA9,768
20287,SH2D6,284948
20288,TTN-AS1,100506866
20289,BORCS5,118426
20290,AC007743.1,100129434
20291,SELENOH,280636
20292,LINC00689,154822
20293,TMEM199,147007
20294,NOXO1,124056
20295,PRLR,5618
20296,CRADD,8738
20297,TOX4,9878
20298,MIR6860,102465518
20299,MIR6085,102464834
20300,GHITM,27069
20301,MIR301B,100126318
20302,PRDM12,59335
20303,RPL13AP3,645683
20304,BAZ1B,9031
20305,MIR548V,100422850
20306,WFDC13,164237
20307,MX1,4599
20308,NAIP,4671
20309,COMMD3-BMI1,100532731
20310,MIR9-3,407051
20311,RBP2,5948
20312,C20orf96,140680
20313,PROKR1,10887
20314,MIR6767,102465459
20315,CDK20,23552
20316,NCBP3,55421
20317,DLGAP4,22839
20318,NDRG1,10397
20319,LINC02403,105369785
20320,BCO1,53630
20321,IGF2BP1,10642
20322,MIR133A1,406922
20323,AK4,205
20324,NTSR2,23620
20325,RNF144B,255488
20326,GOT1L1,137362
20327,SLC1A2,6506
20328,CCL8,6355
20329,LY6D,8581
20330,BRDT,676
20331,MAN1C1,57134
20332,SNORD3E,109617015
20333,CAMK2D,817
20334,ERC2-IT1,711
20335,TECPR2,9895
20336,GRIN3A,116443
20337,CCDC140,151278
20338,LINC01475,101927324
20339,OR1Q1,158131
20340,MIR887,100126347
20341,ILDR1,286676
20342,LINC00471,151477
20343,NTRK1,4914
20344,MUC2,4583
20345,PAOX,196743
20346,CACNA2D1,781
20347,RAB6C-AS1,100131320
20348,ZNF485,220992
20349,LINC02112,285692
20350,THBS4,7060
20351,RHPN1,114822
20352,MAP3K19,80122
20353,FGD5P1,100132526
20354,MED12,9968
20355,SLC6A3,6531
20356,TSG101,7251
20357,ATXN2,6311
20358,ZNF654,55279
20359,MIR5089,100847067
20360,MIR6770-3,102466259
20361,CLRN2,645104
20362,TMEM120A,83862
20363,DDX43,55510
20364,SEMA3B-AS1,101928931
20365,ITGBL1,9358
20366,MIR3187,100422854
20367,FOXRED1,55572
20368,TANC2,26115
20369,AURKB,9212
20370,SIRLNT,112543493
20371,AKAP7,9465
20372,ACY3,91703
20373,AP001180.1,101927410
20374,KRTAP5-7,440050
20375,SAP30L-AS1,386627
20376,MIR548F4,100313895
20377,COL3A1,1281
20378,MIR381,494330
20379,SDK1,221935
20380,ZC3HAV1L,92092
20381,PPIL1,51645
20382,PLCH1,23007
20383,P3R3URF-PIK3R3,110117499
20384,CROCCP2,84809
20385,LINC02128,112267895
20386,KIRREL2,84063
20387,SLC22A23,63027
20388,NPIPB5,100132247
20389,RGS13,6003
20390,LINC01920,101929260
20391,CRABP2,1382
20392,AKT1,207
20393,ABCA9,10350
20394,ELFN1-AS1,101927125
20395,RARRES2,5919
20396,CLDN25,644672
20397,AP002490.1,100128494
20398,MAPK6-DT,112543478
20399,KIF20A,10112
20400,ZIC4,84107
20401,MIR3150BHG,105375650
20402,SMC3,9126
20403,ZMIZ1,57178
20404,AADAC,13
20405,GABBR2,9568
20406,RMDN2,151393
20407,GOLGA6L4,643707
20408,SLC44A2,57153
20409,TTTY17A,252949
20410,AL360013.4,105372937
20411,ZNF26,7574
20412,TOR1AIP1,26092
20413,PPP4R1-AS1,101927323
20414,PCDHA6,56142
20415,NPY2R,4887
20416,ELN,2006
20417,KDM5B,10765
20418,ACKR4,51554
20419,GPR108,56927
20420,NELFA,7469
20421,AL606760.1,100507564
20422,AL050403.1,101929413
20423,TAB2,23118
20424,UNC13C,440279
20425,PRPH2,5961
20426,RNH1,6050
20427,SNORD115-20,100033460
20428,CASR,846
20429,BABAM2,9577
20430,ZFP41,286128
20431,ADAD1,132612
20432,MYBPC3,4607
20433,CCDC183-AS1,100131193
20434,OGFOD2,79676
20435,POLR1D,51082
20436,CHN1,1123
20437,OR51A2,401667
20438,ZDBF2,57683
20439,MOSPD1,56180
20440,KIAA0513,9764
20441,MIR3197,100423023
20442,SPACA9,11092
20443,RASEF,158158
20444,LINC01303,101927780
20445,PNMA6E,649238
20446,TUT7,79670
20447,UNC5A,90249
20448,RPS10,6204
20449,STARD3NL,83930
20450,INVS,27130
20451,TTTY21B,100101115
20452,FBP1,2203
20453,AC009121.3,105371083
20454,HS2ST1,9653
20455,ROMO1,140823
20456,OR3A3,8392
20457,RCC1L,81554
20458,PRY,9081
20459,MVK,4598
20460,DYSF,8291
20461,MAOB,4129
